public_unit_id,vehicle_id,date,period_index,period_type,period_duration,track_points,total_parking_duration,total_movement_duration,total_mileage_km,movement_mileage_km,movement_distance_navigation_km,break_distance_navigation_km,distance_odometer_km,source_file
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,5,2,00:11:56,2,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,6,1,00:56:28,131,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,7,2,00:11:19,2,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,8,1,00:17:29,115,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,9,3,01:24:05,2,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,10,1,01:50:26,528,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,11,3,00:58:49,2,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,12,1,03:40:06,536,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,13,3,00:41:56,2,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,14,1,00:07:53,2,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-05,15,3,03:44:31,1,00:35:47,12:30:23,1507.47196705276,871.6146393393861,871.6146393393861,635.4873925539532,946.125,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-05.json
1d081b43-c7e1-48a0-8d48-6cd97f723de8,Т671КР31(ТМ),2026-05-06,1,3,03:25:38,1,02:24:53,13:17:48,1305.25320034998,941.7510384740294,941.7510384740294,363.31867221861313,996.0,datasets/raw/bo_tracks_by_unit_day_1d081b43_2026-05-06.json
